date_day,revenue,Facebook Cost,Google Ads Cost,Bing Ads Cost,Pinterest Cost,Snapchat Cost,TikTok Cost,Influencer Cost,TikTok Influencers,Tatari,MNTN,Direct Mail,SMS Cost,Collab Spend,CJ Commissions,Fig Spend,Facebook - Loyalty,Linkby Spend,Google Ads - Retention Spend,Ad Credits,Sale,Mystery Box,SMS Sends,Email Campaign Delivery,Email Campaign Opens,Email Campaign Clicks,Email Flow Delivery,Email Flow Opens,Email Flow Clicks,Organic Impressions,Solid Color Launch,Print Launch,Product Launch
2022-05-18,170938.89,38091.39,11705.53,582.71,653.89,500,2999.14,0,0,0,0,0,965.7741935,0,505.079,0,244.07,0,181.93,0,0,0,8057,389,61,959,13604,944,8076,6483.87,28,0,0
2022-05-19,165482.84,37201.32,11899.56,0,652.33,500,2999.66,9050,0,0,0,0,965.7741935,0,418.646,0,237.53,0,114.93,0,0,0,6602,244,35,660,11844,750,6934,6483.87,0,0,0
2022-05-20,173140.64,39747.5,11647.66,0,649.32,500,2997.84,21000,0,0,0,0,965.7741935,0,181.969,0,237.57,0,84.29,0,0,0,168423,717704,9109,535938,13773,898,7607,6483.87,0,0,0
2022-05-21,205272.27,45256.62,14694.24,0,652.44,500,2993.75,14500,0,0,0,0,965.7741935,0,233.695,0,252.16,0,92.51,0,0,0,8059,148,13,373,13276,948,7549,6483.87,0,0,0
2022-05-22,244314.45,48503.24,17296.45,0,667.07,499.96,2991.59,2000,0,0,0,0,965.7741935,0,151.248,0,270.64,0,70.67,0,0,0,286609,470179,4786,249818,15063,1471,9227,6483.87,0,0,0
2022-05-23,182525,44781.15,12347.38,596.75,668.39,499.99,2985.59,6500,2000,0,0,0,965.7741935,0,191.941,0,247.47,0,102.86,0,0,0,10065,717736,4670,532970,14667,927,8311,6483.87,0,0,0
2022-05-24,160061.53,45128.29,12402.1,1367.78,664.95,499.93,3000,14000,0,0,0,0,965.7741935,0,125.584,0,253.64,0,110.26,0,0,0,125191,147,8,318,13266,745,8035,6483.87,0,0,0
2022-05-25,130172.67,44892.04,13253.42,1282.05,652.01,549.61,2990.47,0,0,0,0,0,965.7741935,0,98.817,0,247.85,0,128.27,0,0,0,6925,62,41,125,13300,797,7691,6483.87,0,0,0
2022-05-26,135890.64,43120.54,13909.12,1308.61,638.76,498.61,2992.82,0,0,0,0,0,965.7741935,0,117.21,0,236.29,0,65.17,0,0,0,6876,467942,2463,250618,11536,746,7651,6483.87,0,0,0
2022-05-27,203400.62,45037.23,15820.46,1399.58,631.97,499.92,2999.62,9500,7000,0,0,0,965.7741935,0,218.956,0,248.25,0,111.33,0,0.5,0,368063,714031,4694,524092,13929,817,8410,6483.87,0,0,0
2022-05-28,419318.57,48605.62,18227.2,993.97,663.34,500,2874.82,0,0,0,0,0,965.7741935,0,203.486,0,245.86,0,88.09,0,2,0,722849,712278,10493,503931,19014,1132,13543,6483.87,0,0,0
2022-05-29,316629.5,52698.89,18468.18,1160.34,699.95,499.95,2967.33,0,0,0,0,0,965.7741935,0,381.778,0,269.45,0,64.31,0,2,0,16396,402346,2212,98898,23699,1476,16979,6483.87,0,0,0
2022-05-30,467007.13,50248.26,20236.09,1281.62,721.65,500,2999.33,0,0,0,0,0,965.7741935,0,889.621,0,260.93,0,96.07,0,2,0,26723,942894,8881,577899,24195,1486,17554,6483.87,0,0,0
2022-05-31,120980.79,44973.32,17271.86,1647.52,711.11,499.98,2994.5,500,0,0,0,0,965.7741935,0,194.437,0,248.77,0,114.02,0,0,0,12956,208,41,447,24863,1513,18230,6483.87,0,0,0
2022-06-01,134102.93,42615.77,16702.84,1351.14,699.86,499.95,3495.87,7000,0,0,0,0,1358.075,0,94.475,0,241.05,0,132,0,0,0,296139,58,36,121,16063,1083,10844,6700,0,0,0
2022-06-02,130711.67,30653.56,15403.94,1386.84,678.28,500,2268.22,4500,2000,0,0,0,1358.075,0,211.243,0,241.45,0,118.15,0,0,0,7343,793109,4802,593204,19855,1014,13502,6700,0,0,0
2022-06-03,165628.32,26793.76,13722.11,1268.42,648.61,499.79,2195.83,21500,0,0,0,0,1358.075,0,315.113,0,243.35,0,82.31,0,0,0,147521,200,107,412,14657,852,9869,6700,0,0,0
2022-06-04,150819.72,29983.56,15354.02,1063.9,641.72,500,2199.84,2000,0,0,0,0,1358.075,0,348.998,0,244.94,0,39.42,0,0,0,8981,480753,3135,278802,15748,808,10344,6700,0,0,0
2022-06-05,160269.97,33610.74,14764.31,1018.49,679.8,500,2195.29,4500,0,0,0,0,1358.075,0,173.117,0,265.73,0,48.09,0,0,0,183246,796017,3639,600933,13253,667,9027,6700,0,0,0
2022-06-06,121404.97,32523.32,12697.22,1475.01,678.25,500,2200,2250,0,0,0,0,1358.075,0,315.081,0,255.7,0,76.66,0,0,0,9786,798892,4957,599609,17329,681,10610,6700,0,0,0
2022-06-07,142340.14,31790.19,13177.83,1377.15,651.17,499.99,2199.78,22000,0,0,0,0,1358.075,0,193.932,0,249.38,0,87.76,0,0,0,144447,789,216,1538,13472,711,9040,6700,0,0,0
2022-06-08,192835.33,31659.2,13123.63,1161.15,660.46,499.73,2197.69,12600,0,0,0,0,1358.075,0,312.702,0,247.04,0,78.13,0,0,0,163735,794801,5472,577567,14647,738,10608,6700,0,0,0
2022-06-09,173520.8,30955.08,12355.12,1132.74,669.49,500,2199.14,15750,0,0,0,0,1358.075,0,431.122,0,244.51,0,81.32,0,0,0,113594,481573,2778,275983,15432,739,10478,6700,0,0,0
2022-06-10,280476.09,31373.45,12623.41,1024.61,669.4,500,2190.31,5500,1500,0,0,0,1358.075,0,271.658,0,246.06,0,36.31,0,0,1,9547,856952,16884,573963,15583,885,11586,6700,0,0,0
2022-06-11,189911.07,31348.09,14967.91,835.62,648.32,500,2196.71,2000,0,0,0,0,1358.075,0,495.631,0,241.58,0,39.72,0,0,0,9465,0,0,0,18490,944,13572,6700,0,0,0
2022-06-12,253015.71,33358.87,16705.39,1014.84,687.8,500,2122.38,0,0,0,0,0,1358.075,0,591.652,0,263.33,0,42.04,0,0,0,733827,897823,5780,544000,17497,911,12583,6700,0,0,0
2022-06-13,154656.28,35566.73,13218.04,1399.34,694.78,500,2196.72,0,0,0,0,0,1358.075,0,373.318,0,244.13,0,60.39,0,0,0,11212,58,52,132,20526,991,14683,6700,0,0,0
2022-06-14,246677.06,38902.9,14528.34,1586.75,700.08,500,2139.14,8200,2500,0,0,0,1358.075,0,2502.537,0,253.52,0,59.22,0,0,0,12172,0,0,0,19035,1004,13253,6700,0,0,0
2022-06-15,190777.58,40868.18,14541.72,1305.31,729.54,537.88,1950.17,8300,800,0,0,0,1358.075,0,2458.991,0,251.44,0,59.14,0,0,0,170668,268635,2385,31446,19658,1131,14310,6700,0,0,0
2022-06-16,277008.38,43170.68,14409.11,1266.58,718.29,520.01,1948.95,3500,0,0,0,0,1358.075,0,1299.188,0,246.36,0,43.83,0,0,0,11991,31,21,46,17006,956,12059,6700,0,1,0
2022-06-17,424084.58,47996.98,17455.44,1397.91,674.17,519.99,1949.94,9500,0,0,0,0,1358.075,0,1425.275,0,246.75,0,52.37,0,0,0,606416,1022477,9286,618757,21358,1023,15109,6700,0,2,0
2022-06-18,239272.42,49852.14,18099.03,992.55,667.25,520,1948.61,0,0,0,0,0,1358.075,0,917.426,0,244.47,0,87.3,0,0,0,222011,488173,3884,306250,21907,1298,16840,6700,0,3,0
2022-06-19,202320.16,51888.15,18480.67,1443.31,667.91,520,1948.52,0,0,0,0,0,1358.075,0,861.808,0,265.08,0,66.31,0,0,0,17078,154,41,471,19101,1053,15041,6700,0,4,0
2022-06-20,166722.3,50443.72,16285.71,1847.18,688.06,519.97,2199.52,0,0,0,0,0,1358.075,0,662.375,0,258.58,0,106.58,0,0,0,16067,0,0,0,21021,1199,15455,6700,0,5,0
2022-06-21,174000.2,49817.74,16022.44,1956.5,685.6,520,2148.47,6000,0,0,0,0,1358.075,0,778.929,0,251.1,0,90.01,0,0,0,241229,830857,5439,608628,17883,1047,13915,6700,0,6,0
2022-06-22,176962.87,47769.05,13944.6,1825.41,659.53,500.11,2196.9,11500,0,0,0,0,1358.075,0,806.057,0,241.79,0,114.8,0,0,0,12664,822661,4025,600823,17690,1015,13659,6700,0,7,0
2022-06-23,183879.85,49576.93,15374.52,1879.27,685.5,500,2161.14,8800,0,0,0,0,1358.075,0,497.799,0,248.32,0,187.46,0,0,0,136012,58,33,86,17073,1053,12840,6700,0,8,0
2022-06-24,231506.02,49376.58,15213.73,1570.46,671.35,500,2197.08,0,0,0,0,0,1358.075,0,793.022,0,244.4,0,162.39,0,0,0,13476,532,1284,2876,22316,1039,15993,6700,1,9,1
2022-06-25,189091.73,48608.51,16231.69,1103.97,653.53,500,2195.91,0,0,0,0,0,1358.075,0,232.113,0,240.73,0,153.04,0,0,0,12840,0,0,0,16832,915,12837,6700,2,10,2
2022-06-26,201275.12,53335.36,18028.87,965.08,663.53,500,2177.56,7000,7000,0,0,0,1358.075,0,483.242,0,270.08,0,127.98,0,0,0,228400,0,0,0,18192,1062,13965,6700,3,11,3
2022-06-27,278308.7,51045.19,17556.22,1428.08,669.41,493.7,2187.56,12300,0,0,0,0,1358.075,0,788.576,0,260.93,0,164.83,0,0,0,741596,903971,10590,599165,21432,1173,16314,6700,4,12,4
2022-06-28,169568.12,56987.37,15711.13,1293.74,684.71,499.99,2195.85,7000,0,0,0,0,1358.075,0,626.446,0,250.8,0,171.26,0,0,0,17521,142,5,445,19858,1055,15417,6700,5,13,5
2022-06-29,171225.67,51287.32,21076.56,1356.6,687.32,500,2196.01,0,0,0,0,0,1358.075,0,489.096,0,235.14,0,135.95,0,0,0,157312,614076,5647,406595,16463,832,13083,6700,6,14,6
2022-06-30,175381.87,53680.64,25941.24,1223.13,689.28,498.85,2199.08,0,0,0,0,0,1358.075,0,584.206,0,244.87,0,114.2,0,0,0,13729,0,0,0,18266,1187,15887,6700,7,15,7
2022-07-01,215865.51,53687.6,22743.15,1203.43,674.97,486.41,2196.75,0,0,0,0,0,1126.473548,0,641.218,0,243.29,0,135.02,0,0,0,13932,85,32,176,19585,1374,16336,6483.87,8,16,8
2022-07-02,218137.73,54054.18,22148.5,862.32,685.37,487.52,2198.21,50000,0,0,0,0,1126.473548,0,262.976,0,244.89,0,104.85,0,0,0,198593,611902,7573,363380,21597,1240,17707,6483.87,9,17,9
2022-07-03,186728.74,58724.75,21185.94,748.49,691.59,486.93,2199.83,0,0,0,0,0,1126.473548,0,367.632,0,268.94,0,116.65,0,0,0,17006,0,0,0,20948,1571,17359,6483.87,10,18,10
2022-07-04,211064.36,56460.88,22681.42,921.23,691.36,486.36,2199.74,0,0,0,0,0,1126.473548,0,289.224,0,258.85,0,85.33,0,0,0,168577,0,0,0,21360,1205,16341,6483.87,11,19,11
2022-07-05,230612.49,52594.37,22085.27,1408.52,695.04,485.97,2197.22,38000,0,0,0,0,1126.473548,0,820.757,0,247.69,0,136.25,0,0,0,17208,188,129,428,21985,1373,18299,6483.87,12,20,12
2022-07-06,191020.26,43664.99,20318.36,1356.62,711.66,486.14,2196.14,2000,0,0,0,0,1126.473548,0,419.474,0,244.72,0,114.87,0,0,0,161554,881862,6516,622211,21721,1272,19187,6483.87,13,21,13
2022-07-07,145412.04,41373.5,15377.97,1360.14,689.91,486.02,2196.71,0,0,0,0,0,1126.473548,0,203.546,0,240.39,0,101.46,0,0,0,10573,758573,5641,629885,19789,1232,16204,6483.87,14,22,14
2022-07-08,255173.98,44090.96,17454.46,1511.87,676.58,499.64,2197.94,19000,0,0,0,0,1126.473548,0,455.881,0,236.89,0,65.6,0,0,0,598812,1074939,12162,641372,19862,1399,17907,6483.87,15,23,15
2022-07-09,178209.03,47362.49,20219.64,1305.55,690.55,470.81,2199.37,11000,0,0,0,0,1126.473548,0,164.766,0,252.52,0,106.29,0,0,0,10686,0,0,0,21169,1224,17520,6483.87,16,24,16
2022-07-10,196904.71,42282.93,20472.61,1239.07,690.21,471.01,2198.4,8500,0,0,0,0,1126.473548,0,525.542,0,266.54,0,107.84,0,0,0,129135,0,0,0,19864,1018,15620,6483.87,17,25,17
2022-07-11,132628.86,39216.87,18418.45,1340.18,701.05,470.97,2198.54,0,0,0,0,0,1126.473548,0,340.759,0,256.87,0,107.7,0,0,0,15564,834900,4861,594857,19336,1165,16402,6483.87,18,26,18
2022-07-12,175945.19,38214.26,17956.3,1479.9,716.11,478.29,2196.25,600,0,0,0,0,1126.473548,0,160.607,0,250.51,0,169.76,0,1,0,210065,929425,20506,623241,18441,947,15575,6483.87,19,27,19
2022-07-13,140238.77,38887.18,17547.36,1205.57,722.86,483.51,2199.53,800,0,0,0,0,1126.473548,0,71.175,0,247.29,0,228.21,0,0,0,134552,59,57,167,21096,1220,17600,6483.87,20,28,20
2022-07-14,145472.83,39680.33,15988.06,1269.98,708.91,486.05,2134.17,12250,0,0,0,0,1126.473548,0,156.761,0,243.24,0,169.45,0,0,0,27541,0,0,0,17306,1001,14355,6483.87,21,0,21
2022-07-15,380919.52,40089.56,16419.42,1221.66,683.5,491.31,1950.56,14250,2500,0,0,0,1126.473548,0,206.868,0,244.46,0,131.09,0,0,1,361884,837889,7324,632018,19256,1258,16941,6483.87,22,0,22
2022-07-16,143217.08,40263.28,16361.29,921.43,680.79,500,1949.5,5100,0,0,0,0,1126.473548,0,111.781,0,241.09,0,165.61,0,0,0,12076,924596,6783,627857,18301,1191,16258,6483.87,23,0,23
2022-07-17,170614.96,42026.55,17732.38,1122.6,680.54,500,1947.6,0,0,0,0,0,1126.473548,0,176.032,0,264.11,0,177.36,0,0,0,164452,0,0,0,20677,1167,16884,6483.87,24,0,24
2022-07-18,119756.8,37085.56,16953.78,1353.03,679.11,499.98,2170.59,3150,0,0,0,0,1126.473548,0,242.088,0,251.52,0,166.54,0,0,0,14030,836272,4284,622013,19483,1096,16422,6483.87,25,0,25
2022-07-19,118094.22,35501.6,16324.07,1091.87,603.53,484.91,2198.61,0,0,0,0,0,1126.473548,0,127.662,0,251.5,0,139.17,0,0,0,138578,127,43,254,17052,959,14218,6483.87,26,0,26
2022-07-20,105192.68,28265.29,16566.5,950.79,600.02,399.02,2195.47,15000,0,0,0,0,1126.473548,0,125.39,0,247.19,0,200.26,0,0,0,10939,59,39,141,16752,933,13956,6483.87,27,0,27
2022-07-21,371030.72,27823.05,16080.19,1101.9,607.65,399.17,2198.42,19057.783,0,0,0,0,1126.473548,20614.859,595.806,0,246.49,0,218.75,0,0,0,15717,836200,5110,614025,20138,1227,18273,6483.87,28,1,28
2022-07-22,217822.86,27425.91,15381.03,995.54,602.75,450.08,2199.24,18900,0,0,0,0,1126.473548,7263.062,210.719,0,247.07,0,160.65,0,0,0,259847,450808,10360,335694,21922,1259,20919,6483.87,0,2,0
2022-07-23,150079.13,28200.95,15695.76,727.06,624.62,449.81,2198.16,0,0,0,0,0,1126.473548,2331.84,99.539,0,242.12,0,165.89,0,0,0,10500,0,0,0,18762,1117,17140,6483.87,0,3,0
2022-07-24,184591.59,29486.16,17351.06,806.12,636.07,449.9,2199.28,7000,0,0,0,0,1126.473548,2764.425,209.646,0,263.07,0,138.05,0,0,0,164326,0,0,0,19380,1094,16975,6483.87,0,4,0
2022-07-25,158882.2,28714.09,16158.51,1089.89,640.8,449.95,2195.24,7700,0,0,0,0,1126.473548,1135.615,146.324,0,257.47,0,154.66,0,0,0,257234,836318,7762,685873,21533,1451,19560,6483.87,0,5,0
2022-07-26,154823.25,29271.59,15400.03,1053.56,537.93,449.99,2196.89,10500,0,0,0,0,1126.473548,1613.354,261.745,0,251.65,0,176.03,0,0,0,413739,0,0,0,19107,1343,16347,6483.87,0,6,0
2022-07-27,184337.21,31295.69,14685.51,1133.13,577.18,449.8,2196.9,0,0,0,0,0,1126.473548,1460.594,163.608,0,247.73,0,198.94,0,0,0,14236,656079,10950,422295,24129,1219,19578,6483.87,0,7,0
2022-07-28,126021.34,31140.04,14395.74,1247.77,634.61,450,2195.03,7000,0,0,0,0,1126.473548,895.237,50.542,0,245.63,0,130.13,0,0,0,145010,899225,7791,658884,22456,1134,16993,6483.87,0,8,0
2022-07-29,156914.61,31826.72,13669.31,1223.61,595.05,449.99,2194.55,7200,3000,0,0,0,1126.473548,1897.253,192.511,0,244.63,0,116.96,0,0,0,135962,60,38,108,22770,1082,17307,6483.87,0,9,0
2022-07-30,172933.74,32269.96,15576.28,1095.85,587.84,450,2196.45,4114.887,0,0,0,0,1126.473548,2361.557,89.946,0,239.82,0,169.21,0,0,0,11743,913578,7155,673991,22186,1302,17164,6483.87,0,10,0
2022-07-31,156571,34304.86,17517.65,1145.53,604.26,449.99,2197.38,0,0,0,0,0,1126.473548,2425.275,174.976,0,265.3,0,231.76,0,0,0,11879,0,0,0,22890,1075,16367,6483.87,0,11,0
2022-08-01,157111.6,35951.17,14927.39,1306.17,618.81,449.61,2195.57,38250,9500,0,0,0,1105.156774,2032.444,331.256,0,260.54,0,268.85,0,0,0,16411,314,131,650,25785,1863,20596,5322.58,0,12,0
2022-08-02,148749.75,37641.51,15935.42,1164.13,620.52,449.99,2197.22,8500,0,0,0,0,1105.156774,1596.798,117.581,0,253.82,0,361.72,0,0,0,234429,0,0,0,21688,1237,17056,5322.58,0,13,0
2022-08-03,140574.02,36383.92,15633.35,1186.72,604.43,449.99,2190.23,0,0,0,0,0,1105.156774,1487.8,88.213,0,246.11,0,265.08,0,0,0,112424,908166,12608,682137,20745,946,15826,5322.58,0,14,0
2022-08-04,126929.61,36419.05,13422.01,1118.66,606.13,449.99,2198.07,0,0,0,0,0,1105.156774,1383.504,74.194,0,244.02,0,239.95,0,0,0,26362,899284,5867,657425,20161,960,14442,5322.58,0,15,0
2022-08-05,146515.43,36394.98,11986.89,1081.93,575.96,450,2197.02,0,0,0,0,0,1105.156774,1251.653,110.888,0,243.93,0,241.38,0,0,0,159152,907428,5404,620138,21450,1289,16978,5322.58,0,16,0
2022-08-06,123621.57,35979.51,13943.95,1123.27,578.16,450,2197.59,0,0,0,0,0,1105.156774,860.194,153.68,0,236.28,0,243.41,0,0,0,54843,0,0,0,17343,841,12984,5322.58,0,17,0
2022-08-07,152911.66,36660.49,16153.49,1331.56,601.58,449.99,2199.88,0,0,0,0,0,1105.156774,983.289,101.915,0,266.52,0,290.66,0,0,0,278622,0,0,0,17700,1010,12798,5322.58,0,18,0
2022-08-08,161961.3,32982.78,12580.38,1743.2,605.6,450,2198.62,4750,0,0,0,0,1105.156774,998.042,178.905,0,261.63,0,364.36,0,0,0,12601,907272,7513,668820,18022,835,13378,5322.58,1,19,0
2022-08-09,188594.61,41317.43,12716.14,1553.37,619.46,450,2195.19,9300,0,0,0,0,1105.156774,1517.899,147.011,0,253.53,0,299.31,0,0,0,653789,1056363,9645,666519,16785,740,13100,5322.58,2,20,0
2022-08-10,150651.39,49353.48,12445.75,1444.17,602.49,450,2196.48,8500,0,0,0,0,1105.156774,1613.221,102.954,0,248.59,0,218.86,0,0,0,276692,911315,3189,617398,18571,726,14036,5322.58,3,21,0
2022-08-11,104637.68,46140.17,12982.82,1099.35,574.5,450,2194.95,6100,0,0,0,0,1105.156774,1175.19,32.476,0,243.81,0,188.44,0,0,0,10971,0,0,0,16401,730,12549,5322.58,4,22,0
2022-08-12,218120.02,36876.81,12220.34,1080.27,551.87,450,2197.08,4000,0,0,0,0,1105.156774,942.327,41.499,0,242.21,0,341.33,0,0,1,96171,187,71,368,16390,728,12389,5322.58,5,23,0
2022-08-13,117612.08,32421.68,12105.39,849.72,536.26,449.99,2200,1000,0,0,0,0,1105.156774,661.288,62.966,0,233.71,0,271.07,0,0,0,21465,913435,8973,687113,18823,867,14592,5322.58,6,24,0
2022-08-14,129003.54,32710.35,12809.59,812.64,538.1,450,2198.64,3500,0,0,0,0,1105.156774,519.632,100.669,0,264.5,0,270.51,0,0,0,263430,0,0,0,16964,811,13180,5322.58,7,25,0
2022-08-15,96862.73,27969.18,11780.42,1169.39,534.3,449.99,2195.85,4500,2000,0,0,0,1105.156774,313.641,24.015,0,259.63,0,347.45,0,0,0,13898,912935,8408,692621,18136,827,14145,5322.58,8,26,0
2022-08-16,258962.48,27760.91,12735.86,1526.07,526.07,499.99,2199.68,13000,0,0,0,0,1105.156774,567.955,52.079,0,257.67,0,446.36,0,0,0,752722,1045892,14208,717648,22277,954,18264,5322.58,9,27,1
2022-08-17,124541.21,24726.26,10503.35,1170.58,504.66,406.8,1688.96,3500,0,0,0,0,1105.156774,417.994,39.656,0,247.45,0,278,0,0,0,13737,187,152,444,21944,821,16192,5322.58,10,28,2
2022-08-18,140849.83,19482.18,10705.49,1069.15,349.6,405.34,1682.45,23300,6000,0,0,0,1105.156774,437.246,41.444,0,243.1,0,201.97,0,0,0,163632,914380,3611,694349,15860,655,12076,5322.58,11,0,3
2022-08-19,120844.68,19373.24,9945.11,775.22,0.46,0.25,1688.6,8000,0,0,0,0,1105.156774,315.774,56.776,0,241.07,0,166.11,0,0,0,7707,60,29,107,16876,696,13526,5322.58,12,0,4
2022-08-20,118490.82,19295.59,10337.23,653.98,0,0,1684.85,6600,0,0,0,0,1105.156774,285.8,63.591,0,236.58,0,114.27,0,0,0,123461,0,0,0,16461,605,11421,5322.58,13,0,5
2022-08-21,109812.71,20694.1,11530.37,619.39,0,0,1689.17,2000,0,0,0,0,1105.156774,276.89,39.791,0,268.89,0,139.85,0,0,0,135229,921611,4670,683744,15187,553,10753,5322.58,14,0,6
2022-08-22,157171.34,20238.76,9399.2,922.62,0,0,1658.35,2400,0,0,0,0,1105.156774,2090.226,61.845,0,257.98,0,189.88,0,0,0,6849,60,25,105,18012,2231,16291,5322.58,15,0,7
2022-08-23,156109.3,20375.07,11269.01,926.85,0,0,1441.37,2050,800,0,0,0,1105.156774,274.183,89.747,0,253.72,0,209.39,0,0,0,281342,1048344,13265,706099,15959,880,13217,5322.58,16,0,8
2022-08-24,115884.68,17618.95,9686.81,879.84,0,0,1378.59,2000,0,0,0,0,1105.156774,301.883,29.286,0,247.22,0,185.62,0,0,0,55967,186,89,373,18995,595,12784,5322.58,17,0,9
2022-08-25,110133.24,16185.97,8903.59,724.58,0,0,863.88,17400,0,0,0,0,1105.156774,169.766,78.834,0,248.4,0,121.26,0,0,0,5283,917621,5226,695645,15339,571,10846,5322.58,18,0,10
2022-08-26,105994.02,14127.79,8198.39,554.09,0,0,863.75,3500,500,0,0,0,1105.156774,68.29,93.793,0,239.38,0,67.67,0,0,0,4431,3413,63,2650,17551,988,14336,5322.58,19,0,11
2022-08-27,115381.67,13551.99,9725.7,553.07,0,0,864.59,0,0,0,0,0,1105.156774,36.089,32.06,0,234.41,0,40.83,0,0,0,110687,913185,7936,699434,16026,541,11486,5322.58,20,0,12
2022-08-28,88447.18,14674.4,9676.89,560.02,0,0,862.96,0,0,0,0,0,1105.156774,51.914,45.095,0,265.18,0,55.05,0,0,0,3923,0,0,0,15789,557,10329,5322.58,21,0,13
2022-08-29,91743.06,14342.82,8246.57,853.88,0,0,864.55,0,0,0,0,0,1105.156774,20.584,55.895,0,258.96,0,64.64,0,0,0,133380,1042177,7563,703544,18570,620,12505,5322.58,22,0,14
2022-08-30,70848.9,14021.66,8049.97,764.02,0,0,909.63,0,0,0,0,0,1105.156774,14.747,9.99,0,254.68,0,71.68,0,0,0,4400,292000,3747,232186,14695,459,10508,5322.58,23,0,15
2022-08-31,89524.82,13413.14,8080.63,732.96,0,0,953.22,0,0,0,0,0,1105.156774,19.266,10.099,0,251.18,0,60.9,0,0,0,170569,926711,9476,707065,17978,584,12545,5322.58,24,0,16
2022-09-01,93725.91,12700.33,7410.37,692.28,0,0,954.91,45000,0,0,0,0,864.724,61.2,40.138,0,246.34,0,36.56,0,0,0,4472,3549,194,4695,18201,561,12544,3666.67,25,0,17
2022-09-02,261121.45,16399.14,7307.71,844.39,0,0,950.27,0,0,0,0,0,864.724,173.727,106.336,0,241.25,0,30.36,0,2,0,732466,1038362,12651,677158,19447,680,15636,3666.67,26,0,18
2022-09-03,186990.73,17629.33,8004.84,516.95,0,0,952.26,0,0,0,0,0,864.724,118.776,76.661,0,232.41,0,22.72,0,2,0,232623,599665,6304,236008,20099,887,15297,3666.67,27,0,19
2022-09-04,174266.55,19945.03,9018.89,530.14,0,0,957.66,0,0,0,0,0,864.724,53.692,169.749,0,263.45,0,52.12,0,2,0,5244,932846,6232,701077,19763,727,14037,3666.67,28,0,20
2022-09-05,279833.78,20910.38,10104.92,621.82,0,0,959.41,0,0,0,0,0,864.724,0,139.063,0,259.41,0,67.56,0,2,0,195140,540501,4614,165136,22688,1142,17774,3666.67,0,0,21
2022-09-06,62287.33,17101.16,7572.66,722.87,0,0,936.4,10700,700,0,0,0,864.724,0,20.603,0,251.65,0,43.98,0,0,0,4930,0,0,0,19321,731,13802,3666.67,0,0,22
2022-09-07,75229.27,18721.29,7123.24,653.93,0,0,924.16,12000,0,0,0,0,864.724,0,3.223,0,246.71,0,37.42,0,0,0,5013,59,40,187,18204,798,14069,3666.67,0,0,23
2022-09-08,87188.27,19258.83,6557.98,704.54,0,0,961.98,17500,0,0,0,0,864.724,0,10.039,0,248.44,0,22.58,0,0,0,5108,928990,3259,652014,16313,808,11652,3666.67,0,0,24
2022-09-09,77778.9,18358.22,5571.49,536.45,0,0,950.8,9250,0,0,0,0,864.724,0,44.059,0,93.51,0,24.62,0,0,0,6206,59,25,99,14677,557,10452,3666.67,0,0,25
2022-09-10,85833.77,22385.98,5652.89,408.6,0,0,959.65,3500,0,0,0,0,864.724,0,35.823,0,0,0,22.63,0,0,0,7275,932325,6245,659814,16572,599,12331,3666.67,0,0,26
2022-09-11,83921.5,26710.94,6076.42,449.65,0,0,942.88,0,0,0,0,0,864.724,0,4.146,0,0,0,24.78,0,0,0,163784,0,0,0,14627,558,10581,3666.67,0,0,27
2022-09-12,70423.9,26489.5,4878.4,649.65,0,0,954.39,6300,2500,0,0,0,864.724,0,19.351,0,0,0,42.06,0,0,0,8553,857548,3363,684281,16369,1466,12440,3666.67,0,0,28
2022-09-13,72537.19,25767.32,6016.04,554.4,0,0,953.46,19900,0,0,0,0,864.724,0,32.114,0,0,0,21.95,0,0,0,7416,0,0,0,15499,547,10683,3666.67,0,0,23
2022-09-14,67744.05,21984.28,5652.38,585.44,0,0,962.72,1500,0,0,0,0,864.724,0,17.543,0,0,0,25.56,0,0,0,6710,290377,2728,219018,13268,565,10099,3666.67,0,0,24
2022-09-15,307381.96,21518.3,6411.85,685.46,0,0,959.14,16758.377,0,0,0,0,864.724,18558.471,57.431,0,0,0,21.75,0,0,0,10539,920168,4808,663046,17169,559,13268,3666.67,0,1,25
2022-09-16,138215.38,23631.08,5619.86,582.13,0,0,1278.28,17500,0,0,0,0,864.724,4232.291,42.302,0,0,0,22.1,0,0,0,494484,1027599,8067,657913,19724,887,16494,3666.67,0,2,26
2022-09-17,93621.78,27047.82,5702.22,495.76,0,0,959.44,1000,0,0,0,0,864.724,1421.96,24.398,0,0,0,21.45,0,0,0,7760,0,0,0,18266,572,12191,3666.67,0,3,27
2022-09-18,93751.64,28092.71,6572.91,460.02,0,0,980.37,0,0,0,0,0,864.724,1360.798,20.618,0,0,0,25.39,0,0,0,8547,884175,3027,677138,17293,650,11958,3666.67,0,4,28
2022-09-19,115255.11,25613.64,5494.46,581.81,0,0,407.6,2600,0,0,0,0,864.724,2647.213,87.908,0,0,0,28.37,0,0,0,7730,59,77,167,18920,760,13908,3666.67,0,5,0
2022-09-20,96869.49,21521.45,4876.92,579.9,0,0,2.22,900,0,0,0,0,864.724,2037.598,17.094,0,0,0,28.91,0,0,0,152296,921543,3766,658531,18809,714,13851,3666.67,0,6,0
